KT_Old_Accurate	KT_New_Accurate	KF_Old_Accurate	KF_New_Accurate	UT_Old_Accurate	UT_New_Accurate	UF_Old_Accurate	UF_New_Accurate	Imp1_2	Imp2_2	Imp3_2	Imp4_2	Condition	Random	Google	Random2	StartDate	EndDate	Finished	confirmCode	IDInst	Inst_Familiarity	Imp1_1	Imp2_1	Imp3_1	Imp4_1	Plau1_1	Plau2_1	Plau3_1	Plau4_1	True1_1	True2_1	True3_1	True4_1	True5_1	True6_1	True7_1	True8_1	True9_1	True10_1	False1_1	False2_1	False3_1	False4_1	False5_1	False6_1	False7_1	False8_1	False9_1	False10_1	Age	Sex	Education	English	Zipcode	PANAS	PANAS_1	PANAS_2	PANAS_3	PANAS_4	PANAS_5	PANAS_6	PANAS_7	PANAS_8	PANAS_9	PANAS_10	PANAS_11	PANAS_12	PANAS_13	PANAS_14	PANAS_15	PANAS_16	PANAS_17	PANAS_18	PANAS_19	PANAS_20	Inst_Accuracy	Plau1_2	Plau2_2	Plau3_2	Plau4_2	True1_2	True2_2	True3_2	True4_2	True5_2	True6_2	True7_2	True8_2	True9_2	True10_2	False1_2	False2_2	False3_2	False4_2	False5_2	False6_2	False7_2	False8_2	False9_2	False10_2	Comments	Length	LocationLatitude	LocationLongitude	LocationAccuracy
5.5	6	2.5	1	4.4	3.8	3.2	3	1	1	4	1	2	2	2	2	3/30/2017	3/30/2017	1	948605	1	1	 	 	5	3	 	 	5	2	 	 	 	 	 	5	5	6	4	5	 	 	 	 	 	5	4	5	4	4	63	1	3	1	7936	1	2	1	3	1	2	1	1	1	3	2	1	3	1	2	1	2	3	1	2	1	1	6	6	5	6	4	4	3	4	4	4	5	6	4	3	3	3	3	3	3	1	3	5	3	4	 	about 7 minutes	40.85969543	-74.40260315	-1
6	6	1	1	4.4	2.8	2.4	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	84218	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	4	3	4	4	4	 	 	 	 	 	2	4	3	5	4	31	1	6	1	97304	1	3	2	2	1	2	1	1	1	3	2	2	3	1	2	1	3	4	2	3	1	1	6	6	6	6	3	1	2	5	3	6	2	2	6	6	4	4	2	3	4	3	2	1	5	1	"Some spelling mistakes in some of the questions, also missing a few words."	9 minutes	45.01609802	-122.9136963	-1
6	6	1	1	4.4	3.2	3	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	989419	1	1	 	 	1	1	 	 	2	2	 	 	 	 	 	3	4	2	5	4	 	 	 	 	 	2	2	2	4	4	57	2	5	1	80022	1	3	1	1	1	2	1	1	1	2	2	1	4	1	1	1	3	4	1	4	1	1	6	6	6	6	4	3	3	2	4	5	5	2	5	5	4	4	3	3	2	3	3	1	4	4	NO	10 MINUTES	39.8710022	-104.7843018	-1
6	6	1	1	3.8	3.8	3.6	2.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	543328	1	1	 	 	6	5	 	 	2	3	 	 	 	 	 	1	4	5	1	2	 	 	 	 	 	2	2	2	1	4	42	1	5	1	98040	1	4	2	3	2	4	2	2	1	4	2	1	4	1	3	2	4	5	1	4	2	1	6	6	6	6	6	1	2	5	5	5	5	2	2	5	2	4	2	1	2	5	1	3	4	5	 	10 minutes	47.99609375	-123.2518997	-1
3.5	5	1	1	2.8	4	3.8	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	38133	1	1	 	 	5	5	 	 	2	4	 	 	 	 	 	2	3	3	2	2	 	 	 	 	 	2	1	2	1	1	49	2	4	1	24228	1	4	1	1	1	3	1	1	1	2	2	1	3	1	2	1	2	3	1	3	1	1	4	6	1	6	5	4	3	3	5	3	4	2	3	2	2	4	4	3	3	4	4	4	4	3	no	10 min	37.00239563	-82.57720184	-1
6	5.5	1	1	4	5	3.8	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	835715	1	1	 	 	4	4	 	 	3	1	 	 	 	 	 	4	3	5	4	4	 	 	 	 	 	1	3	3	4	3	28	2	3	1	20871	1	4	2	3	1	2	1	1	1	3	2	2	4	1	3	1	4	5	2	3	1	1	5	6	6	6	6	6	4	4	5	5	6	3	5	1	4	3	4	4	4	5	5	1	4	4	N/A	7 minutes	39.26210022	-77.30259705	-1
6	3	1	1	3.6	3.6	4	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	199106	1	1	 	 	3	2	 	 	4	2	 	 	 	 	 	4	4	3	3	2	 	 	 	 	 	1	2	3	3	3	22	2	3	1	87110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	6	6	5	4	2	2	5	4	5	4	4	1	4	4	2	4	4	4	4	4	4	 	 	5 minutes	35.12409973	-106.7675018	-1
3.5	4.5	2	1	3	1.2	2.8	2.4	1	1	3	1	2	2	2	2	3/30/2017	3/30/2017	1	615974	1	1	 	 	4	4	 	 	1	4	 	 	 	 	 	3	5	2	4	4	 	 	 	 	 	4	3	3	4	4	29	2	2	1	98003	1	3	3	2	2	3	1	1	1	2	1	2	2	2	1	1	1	2	3	1	3	1	3	6	5	2	1	1	2	1	1	5	1	4	3	2	2	4	1	4	1	6	1	1	2	4	no	10 mins	47.30780029	-122.3177032	-1
6	6	1	1	4.8	3.8	3.2	2.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	947242	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	5	4	5	4	4	 	 	 	 	 	2	4	3	4	5	52	2	4	1	75052	1	5	1	2	1	3	1	1	1	4	3	1	5	1	3	1	4	5	1	4	1	1	6	6	6	6	5	3	2	5	4	5	4	5	5	5	2	2	1	3	3	5	4	1	3	3	I need to brush up on my trivia!	7 minutes	32.71240234	-97.33860016	-1
3	6	1	1	4.4	4.8	4.4	4.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	965159	1	1	 	 	5	1	 	 	2	5	 	 	 	 	 	4	3	2	3	5	 	 	 	 	 	2	5	2	3	1	28	2	3	1	98122	1	3	1	2	1	2	1	1	1	1	2	2	3	1	1	3	2	4	1	3	1	1	6	6	5	1	5	6	5	4	4	6	4	4	4	4	4	4	4	5	4	4	5	4	4	5	None	5 min	33.56410217	-83.84390259	-1
5.5	5.5	1	1	4	4	4	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	305833	1	1	 	 	5	4	 	 	4	4	 	 	 	 	 	4	4	3	4	4	 	 	 	 	 	2	4	4	5	4	42	2	6	1	98105	1	4	1	2	1	2	1	1	1	1	2	1	4	1	3	2	2	4	2	2	1	1	5	6	6	5	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	3	4	4	5	NO	10 MINUTES	47.90150452	-122.1844025	-1
1	6	1	1	5	3.2	2	1	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	280055	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	5	 	1	5	5	 	 	 	 	 	1	1	3	5	1	45	1	6	1	30093	1	5	1	2	1	4	1	1	1	4	5	1	5	1	5	1	5	5	1	4	1	1	6	6	1	1	6	1	1	6	2	6	6	1	6	6	1	1	1	1	1	1	1	1	6	1	"I mark false in 2 answers that were true by mistake the one of 50 stars in the universe and popular drink in America, beside that hope my answers contribute with the success of this research"	14 minutes	10.5	-66.91670227	-1
6	6	1	1	3.8	3.8	2.2	1.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	343906	1	1	 	 	1	1	 	 	4	1	 	 	 	 	 	4	5	5	2	2	 	 	 	 	 	2	4	4	4	5	60	2	5	1	83204	1	3	1	2	1	2	1	1	1	2	2	1	4	1	2	1	5	5	1	2	1	1	6	6	6	6	6	4	2	2	5	5	6	6	1	1	1	1	1	1	3	1	1	2	5	2	 	10 minutes	43.61210632	-116.3914948	-1
3.5	6	1	1	3.8	3.8	4.2	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	400722	1	1	 	 	4	1	 	 	5	2	 	 	 	 	 	5	5	4	3	5	 	 	 	 	 	1	4	3	4	5	28	1	5	1	32963	1	3	1	1	1	2	1	1	1	1	2	1	3	1	1	1	2	3	1	2	1	1	6	6	1	6	5	1	3	4	6	5	3	4	2	5	2	4	4	2	4	4	4	1	6	6	Auston? Did you mean Austin?	 	18.38369751	-67.08080292	-1
6	6	1	1	4	2.6	3.6	2.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	352402	1	1	 	 	2	2	 	 	2	5	 	 	 	 	 	5	5	5	 	5	 	 	 	 	 	2	5	5	5	3	32	2	6	1	60647	1	3	3	2	1	2	1	1	1	3	4	1	3	1	3	1	3	3	1	2	1	1	6	6	6	6	1	5	1	2	4	3	4	5	6	2	3	4	1	1	2	5	4	3	4	2	No	10	41.87319946	-88.00019836	-1
6	5	1	1	4.2	3.6	3.8	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	73885	1	1	 	 	4	4	 	 	3	4	 	 	 	 	 	2	2	4	3	2	 	 	 	 	 	2	2	2	2	3	35	2	5	1	21286	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	1	1	1	4	6	6	6	5	4	3	2	4	4	4	3	5	5	1	4	4	4	4	3	4	4	4	4	Use less difficult trivia. America is dumb.	5 minutes	39.49180603	-76.63279724	-1
6	5.5	1	1	3	3.2	4	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	851879	1	1	 	 	4	5	 	 	4	4	 	 	 	 	 	1	4	4	4	3	 	 	 	 	 	2	5	4	2	5	26	2	1	1	93532	1	2	1	2	1	2	1	1	1	2	2	2	2	1	1	1	3	1	2	1	1	1	6	5	6	6	4	4	2	3	3	4	2	4	4	1	3	3	4	4	4	4	4	4	4	4	no	10 minutes	34.72970581	-118.1575012	-1
6	5.5	1	1	4.4	3.8	4.4	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	390431	1	1	 	 	5	5	 	 	3	1	 	 	 	 	 	4	4	5	2	3	 	 	 	 	 	1	2	3	6	4	38	2	8	1	90275	1	3	1	2	1	3	2	1	1	1	2	2	4	1	1	2	3	4	3	1	1	1	5	6	6	6	6	3	3	4	3	5	4	4	5	4	3	4	4	3	4	5	4	4	4	5	no	6 min	33.74450684	-118.387001	-1
6	6	1	1	3.6	4.4	4.4	4.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	10403	1	1	 	 	6	1	 	 	3	1	 	 	 	 	 	3	3	6	2	3	 	 	 	 	 	1	3	2	4	3	19	1	3	1	60015	1	4	2	2	2	2	1	2	1	2	1	2	4	1	2	3	3	4	2	3	2	1	6	6	6	6	5	5	4	2	6	4	4	5	4	1	5	4	5	5	4	4	5	4	4	5	n/a	7 minuets	40.51029968	-88.9980011	-1
3	5	1.5	1.5	5.4	1.4	5.4	1.4	2	1	2	1	2	2	2	2	3/30/2017	3/30/2017	1	427173	1	1	 	 	5	1	 	 	4	1	 	 	 	 	 	1	1	2	3	2	 	 	 	 	 	1	1	1	1	1	36	1	5	1	20105	1	 	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	4	2	3	1	1	4	6	5	1	1	2	2	1	1	6	5	5	5	6	1	2	2	1	1	4	6	6	6	5	 	 	38.87489319	-77.03250122	-1
6	6	1	1	3.6	3	4	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	326145	1	1	 	 	6	6	 	 	1	1	 	 	 	 	 	4	5	3	4	4	 	 	 	 	 	2	4	3	4	4	36	2	5	1	95051	1	2	3	1	1	3	1	1	1	1	1	2	4	1	1	3	3	4	3	3	1	1	6	6	6	6	6	1	2	2	4	4	4	4	3	3	1	4	3	4	4	4	4	4	4	4	no	8 minutes	37.34860229	-121.951004	-1
6	6	1	1	4	4.2	4.2	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	79588	1	1	 	 	5	5	 	 	2	2	 	 	 	 	 	5	5	5	5	5	 	 	 	 	 	3	5	5	5	6	27	2	3	1	18360	1	4	1	4	1	3	1	1	1	4	3	1	4	1	4	1	4	4	1	5	1	1	6	6	6	6	4	4	4	5	4	4	5	4	4	3	4	4	1	4	4	4	4	4	5	4	 	15 minutes	41.18800354	-75.38040161	-1
6	6	1	1	4	4	3.4	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	66540	1	1	 	 	1	1	 	 	5	1	 	 	 	 	 	4	2	4	4	4	 	 	 	 	 	2	4	4	5	4	20	2	3	1	44023	1	3	1	1	2	2	1	1	1	3	1	1	3	1	1	1	2	4	1	1	1	1	6	6	6	6	5	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	2	3	4	4	None	6 minutes	41.38639832	-81.30419922	-1
5.5	5.5	1	1	3.8	3.6	3.2	2.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	849898	1	1	 	 	5	5	 	 	4	2	 	 	 	 	 	4	4	3	4	4	 	 	 	 	 	3	5	3	5	4	39	1	4	1	19508	1	3	1	2	1	2	1	1	1	2	2	1	3	1	1	1	3	3	1	4	1	1	5	6	5	6	4	4	2	4	4	4	5	4	4	2	1	3	2	3	3	3	4	1	4	4	No	11 minutes	40.29330444	-75.74410248	-1
4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	3/30/2017	3/30/2017	1	730372	1	1	 	 	6	5	 	 	5	4	 	 	 	 	 	4	5	4	3	4	 	 	 	 	 	5	4	4	5	4	29	1	5	1	9366	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	 	 	36.40629578	-119.3809052	-1
6	6	1	1	3	3.6	3.6	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	619240	1	1	 	 	1	1	 	 	2	3	 	 	 	 	 	5	5	5	2	2	 	 	 	 	 	3	5	2	5	4	27	2	5	1	32444	1	5	1	3	1	4	1	1	1	3	3	1	5	1	3	1	4	5	1	5	1	1	6	6	6	6	5	3	2	3	5	6	4	3	1	1	3	3	4	4	4	4	4	3	4	3	no	10 minutes	30.2315979	-85.5019989	-1
6	5.5	1	1	4.8	3.8	4.8	4.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	151006	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	4	5	5	4	4	 	 	 	 	 	2	5	5	5	4	23	1	4	1	98248	1	4	1	4	1	4	1	1	1	4	2	1	4	1	2	1	4	4	2	4	1	1	5	6	6	6	3	4	4	4	4	5	5	4	5	5	4	4	4	4	5	4	5	6	5	4	I liked this a lot!	8 minutes	48.86450195	-122.6306992	-1
6	6	1	1	4.2	4	3.6	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	788849	1	1	 	 	1	1	 	 	4	1	 	 	 	 	 	3	6	5	4	5	 	 	 	 	 	2	4	4	5	4	27	1	5	1	58104	1	4	1	3	1	2	1	1	1	3	3	1	4	1	2	1	3	4	1	2	1	1	6	6	6	6	5	5	2	3	5	5	4	4	4	4	3	4	1	2	4	2	4	4	4	4	 	5 Minutes	46.8914032	-96.92939758	-1
4.5	6	1	1	4.4	3	4.2	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	829178	1	1	 	 	3	1	 	 	3	3	 	 	 	 	 	5	2	4	5	5	 	 	 	 	 	3	5	4	5	5	19	1	2	1	15213	1	3	1	3	1	3	1	1	1	3	3	1	3	1	1	1	3	4	2	1	1	1	6	6	3	6	4	2	1	4	4	6	3	4	5	4	3	2	4	4	4	4	4	4	5	4	 	5 min	40.43440247	-80.02480316	-1
6	6	1	1	5.4	4.2	5	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	767956	1	1	 	 	1	1	 	 	2	2	 	 	 	 	 	4	4	4	4	4	 	 	 	 	 	3	4	3	4	4	40	2	5	1	22032	1	3	1	2	2	2	1	1	1	3	2	2	3	1	2	1	2	3	1	2	1	1	6	6	6	6	4	5	3	4	5	6	6	5	5	5	1	3	3	4	4	5	5	5	5	5	 	5 minutes	38.78509521	-77.28659821	-1
6	6	1	1	5.2	3.8	4.2	1.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	232567	1	1	 	 	1	1	 	 	2	1	 	 	 	 	 	6	6	6	5	6	 	 	 	 	 	3	5	5	5	6	50	1	5	1	85543	1	5	1	3	1	4	1	1	1	4	3	1	4	1	3	1	5	4	1	4	1	1	6	6	6	6	5	1	4	3	6	6	6	6	4	4	1	1	2	2	1	4	4	4	4	5	Thanks	10 minutes	32.70379639	-109.6557999	-1
5.5	5.5	1	1	4.4	4.2	3.6	3.4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	696641	1	1	 	 	2	2	 	 	2	1	 	 	 	 	 	3	4	4	3	3	 	 	 	 	 	2	2	2	2	4	47	1	5	1	30327	1	3	1	2	1	2	1	1	1	3	2	1	4	1	2	1	3	4	1	3	1	1	5	6	5	6	5	4	4	4	4	5	4	5	4	4	3	3	4	3	4	4	4	2	4	4	no	6 minutes	33.79299927	-84.44319916	-1
6	6	1	1	4	2.2	3	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	52549	1	1	 	 	4	5	 	 	2	2	 	 	 	 	 	2	2	2	2	2	 	 	 	 	 	1	2	2	1	2	39	 	2	1	7306	1	3	1	1	1	2	1	1	1	1	1	1	4	 	1	1	3	5	1	1	1	1	6	6	6	6	2	2	1	2	4	5	6	2	5	2	4	4	1	2	4	4	4	4	1	2	no	about 5 mins	41.00990295	-74.00730133	-1
6	5.5	1	1	5	4.8	5	4.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	788249	1	1	 	 	1	1	 	 	2	2	 	 	 	 	 	5	4	5	4	5	 	 	 	 	 	2	3	3	6	5	30	2	6	1	14850	1	3	2	2	2	3	1	2	2	3	3	2	4	1	2	3	3	4	2	3	2	1	6	5	6	6	6	5	4	4	5	5	6	5	5	4	5	5	5	4	5	5	5	5	5	5	 	10 minutes	42.44850159	-76.48040009	-1
6	6	1	1	3	3.2	2	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	860618	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	2	2	4	1	3	 	 	 	 	 	1	4	1	1	1	33	2	6	1	16223	1	1	3	1	4	1	1	1	1	1	1	4	4	1	1	1	2	3	1	2	1	1	6	6	6	6	6	3	1	1	5	3	4	1	1	6	4	3	1	1	4	3	1	2	1	3	"I'm going to be honest, most of your trivia was miserably boring, whether it was true or not."	6 minutes	41.0401001	-79.51180267	-1
6	6	1	1	4.8	4	3.8	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	367429	1	1	 	 	1	1	 	 	4	1	 	 	 	 	 	5	6	5	5	5	 	 	 	 	 	2	5	6	6	6	72	1	4	1	85552	1	4	1	4	1	4	1	1	1	4	3	1	4	1	3	1	4	4	1	4	1	1	6	6	6	6	5	2	4	4	5	5	5	6	4	4	2	1	4	4	3	4	4	1	5	5	Thank you very much.	12 minutes	32.70379639	-109.6557999	-1
6	6	1	1	4	3.8	4.2	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	942502	1	1	 	 	1	1	 	 	1	1	 	 	 	 	 	5	6	5	6	5	 	 	 	 	 	1	6	5	4	5	49	2	3	1	85546	1	5	1	3	1	3	1	1	1	4	3	1	5	1	3	1	4	4	1	5	1	1	6	6	6	6	4	3	3	4	5	5	6	5	2	2	1	2	4	3	4	5	4	3	4	5	Thank you	Probably about 15 minutes	32.70379639	-109.6557999	-1
5.5	5	1.5	1	5	3.4	4	2.8	1	1	2	1	2	2	2	2	3/30/2017	3/30/2017	1	731690	1	1	 	 	6	5	 	 	6	6	 	 	 	 	 	2	1	2	4	1	 	 	 	 	 	2	6	5	4	4	19	1	3	1	64116	1	4	1	4	1	4	1	1	1	1	3	1	5	1	1	1	4	5	2	1	1	1	4	6	5	6	4	2	3	5	3	6	6	4	5	4	2	4	5	2	1	5	5	3	1	6	 	4 minutes	37.21530151	-93.29820251	-1
6	5.5	1	1	3.4	4.2	3.6	4.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	156130	1	1	 	 	6	5	 	 	2	2	 	 	 	 	 	5	3	2	5	5	 	 	 	 	 	4	2	4	3	5	26	2	5	1	20001	1	3	1	2	2	2	1	1	1	3	3	2	3	1	3	2	3	3	3	2	1	1	5	6	6	6	5	5	3	3	5	3	4	3	4	3	4	4	5	4	4	4	2	4	4	4	n/a	7 minutes	38.90570068	-76.978302	-1
6	5	1	1	4.4	4.4	4.4	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	235031	1	1	 	 	2	2	 	 	2	2	 	 	 	 	 	4	4	4	3	4	 	 	 	 	 	1	3	2	5	3	24	1	3	1	98033	1	4	1	2	1	2	1	1	1	3	3	1	4	1	2	2	3	4	2	1	1	1	4	6	6	6	6	3	4	3	6	5	5	4	4	4	4	5	2	4	5	5	5	3	5	4	 	6 minutes	47.67269897	-122.1873016	-1
6	4.5	1	1	5.6	4.2	5.6	3.2	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	379969	1	1	 	 	5	1	 	 	1	1	 	 	 	 	 	5	5	5	5	5	 	 	 	 	 	5	5	5	5	5	47	2	4	1	46324	1	4	1	4	1	3	1	1	1	3	4	1	4	1	3	1	4	4	1	3	1	1	3	6	6	6	5	4	4	4	4	6	6	6	5	5	4	1	3	4	4	6	6	6	5	5	 no	 10-12 min.	41.59210205	-87.45639801	-1
6	6	1	1	4.2	3.8	3.6	2.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	541144	1	1	 	 	5	4	 	 	5	6	 	 	 	 	 	1	5	1	1	1	 	 	 	 	 	1	4	1	2	4	37	1	5	1	93612	1	4	1	1	2	3	1	1	1	3	3	2	4	1	1	1	3	4	1	4	1	1	6	6	6	6	3	4	3	4	5	5	4	4	4	4	4	4	1	1	4	4	4	1	4	5	Nope	6-7 Minutes	36.79670715	-119.9295044	-1
6	5.5	1	1	3.6	4.2	3.8	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	380793	1	1	 	 	1	6	 	 	2	1	 	 	 	 	 	5	5	6	5	5	 	 	 	 	 	1	5	1	5	5	53	2	4	1	34480	1	4	1	2	1	3	1	1	1	3	1	1	4	1	4	1	3	4	1	4	1	1	5	6	6	6	6	4	2	5	4	6	1	5	1	5	4	4	2	1	4	4	4	1	4	6	 	5 minutes	29.00709534	-82.05130005	-1
5.5	6	1	1	5	5	1	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	340845	1	1	 	 	6	5	 	 	2	2	 	 	 	 	 	1	5	4	4	2	 	 	 	 	 	5	6	4	4	3	28	2	6	1	39056	1	1	2	1	1	2	1	2	1	1	2	1	3	1	2	1	3	4	1	1	1	1	6	6	5	6	6	5	2	6	6	6	6	1	6	6	1	1	1	5	5	1	1	1	1	1	no	15 minutes	32.37060547	-90.17549896	-1
6	5.5	3.5	1	3.4	4	3.6	4	1	1	1	6	2	2	2	2	3/30/2017	3/30/2017	1	870700	1	1	 	 	5	2	 	 	3	2	 	 	 	 	 	5	5	5	2	5	 	 	 	 	 	2	5	1	5	5	20	2	3	1	64735	1	2	3	1	1	1	2	2	1	1	1	1	2	2	2	1	3	3	1	1	2	1	5	6	6	6	5	4	5	3	3	4	4	2	5	2	4	5	5	2	4	4	2	4	4	4	no	7 minutes	38.48139954	-92.12729645	-1
5.5	6	1	1	4.2	3.6	2.75	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	381812	1	1	 	 	4	1	 	 	4	4	 	 	 	 	 	4	3	2	4	4	 	 	 	 	 	2	2	1	3	4	68	2	6	1	55416	1	3	1	2	1	2	1	1	1	2	1	 	3	1	3	1	3	3	1	2	1	1	6	 	5	6	4	4	2	4	4	5	4	3	5	4	2	3	2	3	3	 	1	2	4	4	no	20 min	45.01010132	-93.15190125	-1
6	5.5	3.5	1	4.2	4.4	2.8	2.2	1	1	1	6	2	2	2	2	3/30/2017	3/30/2017	1	889152	1	1	 	 	3	1	 	 	1	2	 	 	 	 	 	1	3	5	3	1	 	 	 	 	 	1	3	1	3	2	39	2	4	1	85251	1	5	1	2	1	4	1	1	1	1	3	1	5	1	3	1	4	5	1	4	1	1	5	6	6	6	6	6	4	4	2	6	3	5	6	1	1	1	3	2	4	3	3	1	4	3	no	12 minutes	33.43569946	-111.917099	-1
6	5.5	1	1	4.8	4.2	4.2	4	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	47303	1	1	 	 	2	5	 	 	5	4	 	 	 	 	 	4	4	5	4	4	 	 	 	 	 	4	4	4	5	4	36	2	5	1	29412	1	4	1	2	1	4	1	1	1	3	4	1	3	1	4	1	4	4	1	3	1	1	5	6	6	6	5	3	4	4	5	6	4	4	4	6	4	4	4	4	4	5	4	4	4	4	fun survey : )	5 minutes	32.70809937	-79.94380188	-1
6	6	1	1	4.6	4.4	4.8	3.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	348405	1	1	 	 	5	6	 	 	6	4	 	 	 	 	 	1	4	5	2	1	 	 	 	 	 	1	4	2	1	3	28	2	5	1	41076	1	3	1	2	1	3	1	1	1	2	3	1	3	1	2	1	4	4	1	3	1	1	6	6	6	6	5	5	4	4	4	5	4	4	6	4	4	4	2	4	4	5	4	5	5	5	no everything worked fine	4 and a 1/2 minutes	38.97650146	-84.47979736	-1
5	2.5	3	1	4.8	2.6	4.6	3	1	1	5	1	2	2	2	2	3/30/2017	3/30/2017	1	427934	1	1	 	 	5	2	 	 	5	5	 	 	 	 	 	4	5	4	3	4	 	 	 	 	 	1	2	2	4	2	39	2	5	1	20653	1	3	2	3	2	3	1	1	1	3	3	2	3	1	3	2	4	4	1	4	1	1	4	1	5	5	4	2	2	2	3	6	5	4	4	5	3	4	2	4	2	5	4	5	5	4	 	3 minutes	38.29069519	-76.52210236	-1
6	6	1	1	3	4	4.4	2.6	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	705729	1	1	 	 	2	2	 	 	3	2	 	 	 	 	 	5	1	5	2	3	 	 	 	 	 	1	4	2	5	2	30	1	6	1	8901	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	2	1	1	6	6	6	6	2	5	4	4	5	6	1	4	3	1	3	3	2	1	4	4	5	4	5	4	No.	Five minutes.	40.54110718	-74.36319733	-1
5.5	4.5	1	1	3.6	3.4	3.4	3.8	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	486129	1	1	 	 	4	1	 	 	3	2	 	 	 	 	 	5	2	1	2	6	 	 	 	 	 	2	2	5	1	6	20	2	5	1	27401	1	3	3	3	2	2	2	2	1	3	1	3	4	3	2	2	3	4	1	1	2	1	5	4	5	6	5	3	2	2	5	4	4	4	5	1	4	4	3	4	4	4	3	3	3	4	 	10 mins	36.07139587	-79.76789856	-1
3.5	6	1	1	4.2	2.4	4	3	1	1	1	1	2	2	2	2	3/30/2017	3/30/2017	1	227136	1	1	 	 	1	6	 	 	3	4	 	 	 	 	 	5	4	2	3	5	 	 	 	 	 	1	2	4	4	4	27	2	5	1	2110	1	4	1	4	1	4	1	1	1	4	4	1	3	1	4	1	4	4	2	4	1	1	6	6	1	6	4	2	2	2	2	6	3	4	2	6	4	4	1	2	4	4	3	5	2	6	I don't remember being asked about being familiar with each claim at the beginning of the survey	10 minutes	43.16369629	-70.67500305	-1
