ID,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Age,Gender,Gender_TEXT,Education,Income,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Party,Party_TEXT,DemRep_C,Social_Conserv,POTUS2016,internet,zip,consistent,concordancy,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item,Economic_Conserv
716,fake,2,23.155,100,0,4,10,39,SECOND,8,EMILY,0,30,2,NA,5,6,1,NA,NA,NA,NA,NA,,2,,4,4,2,2,92376,Republican-consistent,Consistent,0,1,1,1,1,1,1,1,7,20,5
716,real,2,16.565,70,0,4,10,39,SECOND,8,EMILY,0,30,2,NA,5,6,1,NA,NA,NA,NA,NA,,2,,4,4,2,2,92376,Republican-consistent,Consistent,0,1,1,1,1,1,1,1,7,8,5
716,fake,2,10.129,100,0,4,10,39,SECOND,8,EMILY,0,30,2,NA,5,6,1,NA,NA,NA,NA,NA,,2,,4,4,2,2,92376,Republican-consistent,Consistent,0,1,1,1,1,1,1,1,7,21,5
717,fake,2,5.403,13,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,13,1
717,real,2,9.482,34,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,1,0,0,0,1,1,0,0,2,10,1
717,fake,2,4.444,10,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,23,1
717,real,2,10.471,2,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,11,1
717,real,2,11.85,4,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,12,1
717,fake,2,8.058,9,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,14,1
717,real,2,9.169,7,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,2,1
717,real,2,10.052,8,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,3,1
717,fake,2,7.557,4,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,16,1
717,real,2,8.381,9,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,4,1
717,fake,2,58.333,4,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,17,1
717,real,2,12.93,10,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Democrat-consistent,Consistent,0,0,0,0,1,1,0,0,2,6,1
717,fake,2,7.3,6,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,19,1
717,fake,2,9.26,5,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,20,1
717,real,2,5.48,5,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,8,1
717,fake,2,10.485,5,0,8,50,20,SECOND,8,JUNE,72,35,2,NA,6,8,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,25309,Republican-consistent,Inconsistent,0,0,0,0,1,1,0,0,2,21,1
718,real,1,6.993,50,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,1,0,1,1,1,1,0,0,4,10,4
718,fake,1,6.601,91,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,0,0,1,1,1,1,0,0,4,23,4
718,fake,1,15.345,98,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,0,0,1,1,1,1,0,0,4,24,4
718,fake,1,5.074,90,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,14,4
718,real,1,12.8,50,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,2,4
718,fake,1,5.397,91,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,15,4
718,real,1,20.144,75,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,4,4
718,fake,1,14.55,90,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,17,4
718,real,1,6.78,96,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,5,4
718,fake,1,8.632,100,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,0,0,1,1,1,1,0,0,4,18,4
718,real,1,10.701,80,1,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Democrat-consistent,Inconsistent,1,0,1,1,1,1,0,0,4,6,4
718,fake,1,12.7,50,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,0,0,1,1,1,1,0,0,4,19,4
718,real,1,6.64,95,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,1,0,1,1,1,1,0,0,4,7,4
718,real,1,22.301,71,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,0,0,1,1,1,1,0,0,4,8,4
718,fake,1,43.885,96,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,0,0,1,1,1,1,0,0,4,21,4
718,real,1,21.561,70,0,8,10,39,SECOND,8,JUNE,27,40,1,NA,4,6,1,NA,NA,NA,NA,NA,,3,,4,2,2,2,37209,Republican-consistent,Consistent,0,0,1,1,1,1,0,0,4,9,4
719,fake,2,10.665,93,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,13,2
719,real,2,11.038,99,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,1,2
719,fake,2,7.778,100,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,22,2
719,real,2,10.533,63,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,12,2
719,fake,2,14.146,62,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,14,2
719,real,2,12.659,100,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,2,2
719,real,2,10.589,40,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,3,2
719,fake,2,5.858,98,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,16,2
719,fake,2,7.845,100,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,17,2
719,real,2,NA,96,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,5,2
719,fake,2,15.245,82,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,19,2
719,real,2,18.737,40,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,7,2
719,fake,2,9.46,100,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,20,2
719,real,2,10.618,98,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,8,2
719,fake,2,9.371,9,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,21,2
719,real,2,17.802,61,0,4,10,39,2ND,8,EMILY,0,23,1,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,2,2134,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,9,2
720,fake,1,26.027,48,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,13,3
720,real,1,18.174,29,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,1,3
720,fake,1,11.499,78,1,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,22,3
720,real,1,6.803,29,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,10,3
720,real,1,23.035,37,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,11,3
720,fake,1,16.825,65,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,24,3
720,real,1,11.469,82,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,12,3
720,real,1,16.501,87,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,2,3
720,fake,1,45.565,26,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,15,3
720,real,1,7.637,55,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,3,3
720,fake,1,6.705,72,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,16,3
720,real,1,14.147,59,1,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,4,3
720,fake,1,27.301,68,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,17,3
720,fake,1,11.535,52,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,19,3
720,real,1,14.709,35,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,7,3
720,fake,1,7.845,68,0,4,10,39,SECOND,8,EMILY,0,34,1,NA,5,10,1,NA,NA,NA,NA,NA,,1,,3,2,1,2,7712,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,20,3
721,real,2,19.5,17,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,1,2
721,real,2,15.542,23,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,10,2
721,real,2,19.538,28,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,11,2
721,fake,2,15.265,100,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,24,2
721,real,2,16.197,71,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,12,2
721,fake,2,22.429,50,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,14,2
721,real,2,14.458,47,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,2,2
721,fake,2,14.781,37,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,15,2
721,real,2,14.475,23,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,3,2
721,fake,2,11.701,10,1,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,17,2
721,real,2,NA,20,1,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,5,2
721,fake,2,19.404,97,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,18,2
721,fake,2,18.404,78,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,19,2
721,fake,2,12.4,64,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,20,2
721,real,2,9.188,70,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,8,2
721,fake,2,9.181,74,0,8,50,20,1,8,JUNE,27,42,2,NA,4,10,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,49221,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,21,2
722,fake,2,8.554,60,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,13,2
722,real,2,31.666,90,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,1,2
722,fake,2,9.716,70,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,22,2
722,real,2,7.525,70,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,10,2
722,real,2,5.92,70,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,11,2
722,fake,2,11.932,90,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,24,2
722,fake,2,6.885,50,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,14,2
722,fake,2,6.498,90,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,15,2
722,real,2,22.946,90,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,3,2
722,fake,2,9.698,100,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,0,0,0,0,0,1,0,0,1,16,2
722,real,2,NA,80,1,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,5,2
722,real,2,15.834,90,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Democrat-consistent,Consistent,1,0,0,0,0,1,0,0,1,6,2
722,fake,2,10.601,100,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,19,2
722,real,2,12.637,91,1,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,7,2
722,real,2,7.196,60,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,1,0,0,0,0,1,0,0,1,8,2
722,fake,2,6.522,100,0,8,50,20,FIRST,8,JUNE,9,27,1,NA,3,6,1,NA,NA,NA,NA,NA,,1,,2,2,1,2,80465,Republican-consistent,Inconsistent,0,0,0,0,0,1,0,0,1,21,2
723,fake,2,13.94,51,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,13,3
723,real,2,20.422,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,1,3
723,fake,2,6.805,51,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,1,0,0,1,0,1,0,0,2,22,3
723,fake,2,8.037,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,0,0,0,1,0,1,0,0,2,23,3
723,real,2,5.538,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,0,0,0,1,0,1,0,0,2,11,3
723,fake,2,7.691,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,0,0,0,1,0,1,0,0,2,24,3
723,real,2,11.538,51,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,1,0,0,1,0,1,0,0,2,12,3
723,fake,2,10.402,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,14,3
723,fake,2,7.367,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,15,3
723,real,2,6.446,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,3,3
723,real,2,7.219,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,4,3
723,fake,2,11.695,72,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,18,3
723,real,2,16.491,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Democrat-consistent,Consistent,0,0,0,1,0,1,0,0,2,6,3
723,real,2,9.302,66,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,0,0,0,1,0,1,0,0,2,7,3
723,fake,2,26.563,50,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,0,0,0,1,0,1,0,0,2,21,3
723,real,2,4.333,51,0,8,50,39,1,8,JUNE,30,39,1,NA,1,5,1,NA,NA,NA,NA,NA,,3,,3,3,5,2,98052,Republican-consistent,Inconsistent,0,0,0,1,0,1,0,0,2,9,3
724,real,1,4.031,21,0,8,50,39,2,7,EMILY,9,35,1,NA,3,5,1,NA,NA,NA,NA,NA,,2,,4,3,2,2,46938,Democrat-consistent,Inconsistent,0,0,0,1,1,0,1,0,3,1,3
724,fake,1,5.969,89,0,8,50,39,2,7,EMILY,9,35,1,NA,3,5,1,NA,NA,NA,NA,NA,,2,,4,3,2,2,46938,Republican-consistent,Consistent,1,0,0,1,1,0,1,0,3,22,3
724,real,1,6.02,39,0,8,50,39,2,7,EMILY,9,35,1,NA,3,5,1,NA,NA,NA,NA,NA,,2,,4,3,2,2,46938,Republican-consistent,Consistent,0,0,0,1,1,0,1,0,3,11,3
724,fake,1,15.921,59,0,8,50,39,2,7,EMILY,9,35,1,NA,3,5,1,NA,NA,NA,NA,NA,,2,,4,3,2,2,46938,Republican-consistent,Consistent,1,0,0,1,1,0,1,0,3,24,3
724,real,1,5.353,29,0,8,50,39,2,7,EMILY,9,35,1,NA,3,5,1,NA,NA,NA,NA,NA,,2,,4,3,2,2,46938,Republican-consistent,Consistent,1,0,0,1,1,0,1,0,3,12,3
724,fake,1,9.081,82,0,8,50,39,2,7,EMILY,9,35,1,NA,3,5,1,NA,NA,NA,NA,NA,,2,,4,3,2,2,46938,Democrat-consistent,Inconsistent,0,0,0,1,1,0,1,0,3,14,3
