ID,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,age,sex,education,income,political_position,political_position_TEXT,social_issues,economic_issues,vote,social_circle_2,party,vote_district,forced_district,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item
469,real,2,24.349,70,0,8,10,41,1,7,EMILY,27,2,2,4,4,2,2,36,1,5,10,1,,1,1,1,77,1,1,NA,1,0,1,0,0,0,1,0,2,4
469,fake,2,2.25,53,0,8,10,41,1,7,EMILY,27,2,2,4,4,2,2,36,1,5,10,1,,1,1,1,77,1,1,NA,0,0,1,0,0,0,1,0,2,10
469,real,2,3.183,61,0,8,10,41,1,7,EMILY,27,2,2,4,4,2,2,36,1,5,10,1,,1,1,1,77,1,1,NA,1,0,1,0,0,0,1,0,2,5
470,fake,2,11.001,30,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,0,0,1,1,1,1,1,0,5,6
470,real,2,23.03,50,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,1,0,1,1,1,1,1,0,5,1
470,fake,2,12.671,70,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,0,0,1,1,1,1,1,0,5,7
470,real,2,26.973,40,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,1,0,1,1,1,1,1,0,5,2
470,fake,2,17.59,30,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,0,0,1,1,1,1,1,0,5,8
470,real,2,15.169,45,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,0,0,1,1,1,1,1,0,5,3
470,fake,2,11.612,70,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,0,0,1,1,1,1,1,0,5,9
470,real,2,11.761,80,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,1,0,1,1,1,1,1,0,5,4
470,fake,2,12.776,30,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,0,0,1,1,1,1,1,0,5,10
470,real,2,13.338,70,0,24,10,39,2,8,EMILY,27,2,1,3,2,3,1,49,2,4,7,3,,2,4,1,95,1,1,NA,1,0,1,1,1,1,1,0,5,5
471,fake,2,2.229,78,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,0,0,0,0,1,0,1,0,2,6
471,real,2,2.984,52,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,1,0,0,0,1,0,1,0,2,1
471,fake,2,89.924,60,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,1,0,0,0,1,0,1,0,2,7
471,real,2,21.19,54,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,0,0,0,0,1,0,1,0,2,2
471,fake,2,2.241,63,1,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,1,0,0,0,1,0,1,0,2,8
471,real,2,9.162,85,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,1,0,0,0,1,0,1,0,2,3
471,fake,2,2,57,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,0,0,0,0,1,0,1,0,2,9
471,real,2,2.261,75,1,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,1,0,0,0,1,0,1,0,2,4
471,fake,2,5.049,66,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,0,0,0,0,1,0,1,0,2,10
471,real,2,3.695,88,0,8,50,20,2,7,EMILY,9,2,2,4,3,5,4,47,2,3,3,1,,2,2,1,82,1,1,NA,1,0,0,0,1,0,1,0,2,5
472,fake,2,12.34,19,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,0,0,0,0,0,0,0,0,0,6
472,real,2,9.795,19,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,1
472,fake,2,12.335,15,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,0,0,0,0,0,0,0,0,0,7
472,real,2,8.901,54,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,2
472,fake,2,5.664,7,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,8
472,real,2,12.923,27,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,3
472,fake,2,15.441,33,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,9
472,real,2,12.664,63,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,4
472,fake,2,8.305,47,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,10
472,real,2,7.757,55,0,8,50,20,1,7,JUNE,3,1,2,2,2,4,2,35,2,2,9,2,,5,5,2,94,2,2,NA,1,0,0,0,0,0,0,0,0,5
473,fake,2,2.948,61,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,0,0,0,1,1,1,1,0,4,6
473,real,2,3.386,59,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,1,0,0,1,1,1,1,0,4,1
473,fake,2,5.654,43,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,0,0,0,1,1,1,1,0,4,7
473,real,2,3.187,48,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,0,0,0,1,1,1,1,0,4,2
473,fake,2,3.897,61,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,0,0,0,1,1,1,1,0,4,8
473,real,2,14.869,50,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,1,0,0,1,1,1,1,0,4,3
473,fake,2,15.902,61,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,1,0,0,1,1,1,1,0,4,9
473,real,2,3.493,43,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,1,0,0,1,1,1,1,0,4,4
473,fake,2,51.973,42,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,0,0,0,1,1,1,1,0,4,10
473,real,2,3.336,62,0,8,50,39,2,8,EMILY,9,2,2,1,1,1,1,23,1,5,7,1,,2,2,2,29,1,4,5,1,0,0,1,1,1,1,0,4,5
474,fake,2,4.976,60,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,0,0,1,1,1,1,1,1,6,6
474,real,2,12.044,40,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,1,0,1,1,1,1,1,1,6,1
474,fake,2,4.272,51,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,1,0,1,1,1,1,1,1,6,7
474,real,2,3.68,45,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,0,0,1,1,1,1,1,1,6,2
474,fake,2,3.034,50,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,0,0,1,1,1,1,1,1,6,8
474,real,2,5.419,50,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,1,0,1,1,1,1,1,1,6,3
474,fake,2,3.085,49,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,0,0,1,1,1,1,1,1,6,9
474,real,2,6.199,50,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,1,0,1,1,1,1,1,1,6,4
474,fake,2,4.586,40,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,1,0,1,1,1,1,1,1,6,10
474,real,2,4.075,50,0,7,10,39,2,8,EMILY,0,2,1,3,3,2,1,56,2,2,4,3,,2,3,1,55,1,1,NA,1,0,1,1,1,1,1,1,6,5
475,fake,1,4.425,60,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,0,1,1,1,1,1,1,0,6,6
475,real,1,3.597,19,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,0,1,1,1,1,1,1,0,6,1
475,fake,1,6.376,80,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,1,1,1,1,1,1,1,0,6,7
475,real,1,3.742,30,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,0,1,1,1,1,1,1,0,6,2
475,fake,1,3.1,65,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,0,1,1,1,1,1,1,0,6,8
475,real,1,2.79,100,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,1,1,1,1,1,1,1,0,6,3
475,fake,1,3.939,19,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,0,1,1,1,1,1,1,0,6,9
475,real,1,2.947,29,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,0,1,1,1,1,1,1,0,6,4
475,fake,1,1.161,87,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,1,1,1,1,1,1,1,0,6,10
475,real,1,2.537,62,0,4,10,39,2,8,EMILY,27,2,1,3,3,3,2,32,1,6,8,1,,2,3,1,79,1,1,NA,1,1,1,1,1,1,1,0,6,5
476,fake,2,6.499,91,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,0,0,0,0,0,0,1,0,1,6
476,real,2,12.846,71,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,1
476,fake,2,6.692,90,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,7
476,real,2,7.389,66,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,0,0,0,0,0,0,1,0,1,2
476,fake,2,16.802,81,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,0,0,0,0,0,0,1,0,1,8
476,real,2,8.001,71,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,3
476,fake,2,15.002,100,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,9
476,real,2,15.185,82,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,4
476,fake,2,10.93,82,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,10
476,real,2,6.861,80,1,8,50,20,1,7,EMILY,27,1,2,2,3,4,2,61,2,2,4,2,,2,2,2,50,2,2,NA,1,0,0,0,0,0,1,0,1,5
477,fake,1,13.346,51,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,0,0,0,0,1,0,0,0,1,6
477,real,1,18.074,71,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,1,0,0,0,1,0,0,0,1,1
477,fake,1,38.718,95,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,0,0,0,0,1,0,0,0,1,7
477,real,1,9.6,60,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,1,0,0,0,1,0,0,0,1,2
477,fake,1,12.338,92,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,0,0,0,0,1,0,0,0,1,8
477,real,1,5.725,50,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,1,0,0,0,1,0,0,0,1,3
477,fake,1,12.889,94,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,0,0,0,0,1,0,0,0,1,9
477,real,1,99.885,70,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,1,0,0,0,1,0,0,0,1,4
477,fake,1,15.47,91,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,1,0,0,0,1,0,0,0,1,10
477,real,1,10.835,80,0,8,50,20,2,7,JUNE,27,2,2,4,4,3,2,39,1,5,8,1,,1,1,1,80,1,1,NA,1,0,0,0,1,0,0,0,1,5
478,fake,1,13.8,81,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,0,0,0,0,0,1,1,1,3,6
478,real,1,21.35,75,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,1,0,0,0,0,1,1,1,3,1
478,fake,1,6.744,5,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,0,0,0,0,0,1,1,1,3,7
478,real,1,11.422,61,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,1,0,0,0,0,1,1,1,3,2
478,fake,1,13.301,87,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,0,0,0,0,0,1,1,1,3,8
478,real,1,25.866,24,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,0,0,0,0,0,1,1,1,3,3
478,fake,1,24.801,76,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,1,0,0,0,0,1,1,1,3,9
478,real,1,21.641,96,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,1,0,0,0,0,1,1,1,3,4
478,fake,1,13.86,77,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,1,0,0,0,0,1,1,1,3,10
478,real,1,11.879,99,0,8,50,20,1,8,EMILY,0,2,2,4,3,3,2,30,2,6,10,1,,3,3,1,85,1,1,NA,1,0,0,0,0,1,1,1,3,5
479,fake,2,8.759,25,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,6
479,real,2,13.815,61,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,1
479,fake,2,12.456,61,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,7
479,real,2,21.309,60,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,2
479,fake,2,22.795,25,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,0,1,1,1,1,0,0,0,4,8
479,real,2,5.413,50,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,0,1,1,1,1,0,0,0,4,3
479,fake,2,11.9,58,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,0,1,1,1,1,0,0,0,4,9
479,real,2,17.297,60,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,4
479,fake,2,9.632,70,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,10
479,real,2,9.055,92,0,4,10,39,2,7,JUNE,3,2,2,1,2,4,1,23,2,3,5,3,,3,3,5,50,2,4,5,1,1,1,1,1,0,0,0,4,5
480,fake,2,7.395,33,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,0,1,1,1,1,1,1,0,6,6
480,real,2,17.134,21,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,0,1,1,1,1,1,1,0,6,1
480,fake,2,5.641,69,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,1,1,1,1,1,1,1,0,6,7
480,real,2,9.609,55,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,1,1,1,1,1,1,1,0,6,2
480,fake,2,6.967,71,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,1,1,1,1,1,1,1,0,6,8
480,real,2,10.2,64,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,0,1,1,1,1,1,1,0,6,3
480,fake,2,7.281,59,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,1,1,1,1,1,1,1,0,6,9
480,real,2,25.578,49,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,0,1,1,1,1,1,1,0,6,4
480,fake,2,16.968,70,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,0,1,1,1,1,1,1,0,6,10
480,real,2,14.263,51,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,52,2,8,8,1,,2,3,1,85,1,1,NA,0,1,1,1,1,1,1,0,6,5
481,fake,2,67.143,66,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,6
481,real,2,2.501,61,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,1
481,fake,2,77.386,57,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,7
481,real,2,29.642,66,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,2
481,fake,2,2.445,78,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,1,0,0,0,1,0,1,0,2,8
481,real,2,2.201,59,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,1,0,0,0,1,0,1,0,2,3
481,fake,2,53.148,NA,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,9
481,real,2,81.902,87,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,1,0,0,0,1,0,1,0,2,4
481,fake,2,2.401,86,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,10
481,real,2,2.801,69,0,8,50,80,2,6,EMILY,9,2,1,3,5,2,3,19,1,2,7,1,,2,2,1,69,1,1,NA,0,0,0,0,1,0,1,0,2,5
482,fake,1,11.501,86,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,6
482,real,1,17.59,59,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,1,0,1,0,1,1,0,0,3,1
482,fake,1,9.001,67,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,7
482,real,1,23.74,60,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,2
482,fake,1,12.301,67,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,8
482,real,1,27.296,50,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,3
482,fake,1,15.353,78,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,9
482,real,1,18.162,68,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,1,0,1,0,1,1,0,0,3,4
482,fake,1,22.8,71,1,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,0,0,1,0,1,1,0,0,3,10
482,real,1,14.999,62,0,8,10,20,2,8,JUNE,27,2,2,3,3,4,2,67,1,3,4,1,,2,2,1,74,1,1,NA,1,0,1,0,1,1,0,0,3,5
483,fake,2,6.791,77,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,6
483,real,2,10.335,65,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,1,0,0,0,0,0,0,0,0,1
483,fake,2,5.967,24,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,7
483,real,2,9.881,42,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,2
483,fake,2,16.566,34,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,8
483,real,2,12.753,54,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,3
483,fake,2,6.3,70,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,9
483,real,2,19.9,38,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,1,0,0,0,0,0,0,0,0,4
483,fake,2,5.3,46,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,0,0,0,0,0,0,0,0,0,10
483,real,2,5.494,55,0,8,50,20,1,7,JUNE,27,2,1,2,3,2,2,47,2,1,8,1,,2,2,1,65,1,1,NA,1,0,0,0,0,0,0,0,0,5
484,fake,1,33.69,80,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,0,0,0,0,0,1,1,1,3,6
484,real,1,16.802,41,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,0,0,0,0,0,1,1,1,3,1
484,fake,1,29.695,60,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,0,0,0,0,0,1,1,1,3,7
484,real,1,24.083,50,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,1,0,0,0,0,1,1,1,3,2
484,fake,1,11.894,39,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,0,0,0,0,0,1,1,1,3,8
484,real,1,11.225,51,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,1,0,0,0,0,1,1,1,3,3
484,fake,1,9.254,30,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,1,0,0,0,0,1,1,1,3,9
484,real,1,18.347,60,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,0,0,0,0,0,1,1,1,3,4
484,fake,1,11.725,71,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,0,0,0,0,0,1,1,1,3,10
484,real,1,8.882,60,0,8,50,20,1,8,EMILY,0,2,2,2,2,2,1,55,2,3,5,1,,2,2,5,90,1,1,NA,1,0,0,0,0,1,1,1,3,5
485,fake,2,14.959,50,0,8,10,42,1,7,JUNE,9,2,1,3,3,4,1,35,1,2,1,1,,2,2,1,77,1,1,NA,0,0,1,0,0,0,0,0,1,6
