ID,response_number,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Age,Gender,Gender_TEXT,Education,Income,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Party,Party_TEXT,DemRep_C,Social_Conserv,POTUS2016,TrumpVote2020_1,internet,zip,consistent,concordancy,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item,loadacc,Economic_Conserv
338,2,real,2,4.302,50,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,2,1,4
338,1,fake,2,3.38,100,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,16,0,4
338,1,real,2,4.264,100,1,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,4,1,4
338,2,fake,2,2.951,100,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,16,0,4
338,2,real,2,1.137,100,1,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,4,1,4
338,1,fake,2,4.591,98,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,17,1,4
338,1,real,2,3.148,100,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,5,1,4
338,2,fake,2,5.619,100,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,17,1,4
338,2,real,2,2.697,100,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,5,1,4
338,1,fake,2,5.257,75,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,18,1,4
338,2,fake,2,2.499,80,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Democrat-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,18,1,4
338,1,real,2,3.69,95,1,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,1,1,1,1,1,1,1,0,6,7,1,4
338,2,real,2,1.386,95,1,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,1,1,1,1,1,1,1,0,6,7,1,4
338,1,fake,2,3.637,95,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,0,1,1,1,1,1,1,0,6,20,1,4
338,2,fake,2,2.779,95,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,0,1,1,1,1,1,1,0,6,20,1,4
338,1,fake,2,5.006,50,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,0,1,1,1,1,1,1,0,6,21,1,4
338,1,real,2,5.414,65,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,0,1,1,1,1,1,1,0,6,9,1,4
338,2,fake,2,1.284,60,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,0,1,1,1,1,1,1,0,6,21,1,4
338,2,real,2,3.986,61,0,4,10,39,2ND,8,EMILY,27,29,1,NA,3,7,1,NA,NA,NA,NA,NA,,2,,5,5,2,35,2,33950,Republican-consistent,Consistent,0,1,1,1,1,1,1,0,6,9,1,4
339,1,fake,2,5.401,42,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,13,1,1
339,2,fake,2,7.7,28,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,13,1,1
339,1,fake,2,5.846,53,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,22,1,1
339,1,real,2,4.029,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,1,1,0,1,1,1,1,1,6,10,1,1
339,2,fake,2,5.332,45,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,22,1,1
339,2,real,2,5.163,23,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,1,1,0,1,1,1,1,1,6,10,1,1
339,1,fake,2,4.601,81,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,23,1,1
339,1,real,2,6.195,100,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,11,1,1
339,2,fake,2,2.172,48,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,23,1,1
339,2,real,2,11.627,46,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,11,1,1
339,1,real,2,7.007,NA,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,NA,1,0,1,1,1,1,1,6,12,1,1
339,2,real,2,10.101,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,12,1,1
339,1,fake,2,6.3,9,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,15,0,1
339,1,real,2,5.802,69,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,3,1,1
339,2,fake,2,10.639,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,0,1,0,1,1,1,1,1,6,15,0,1
339,2,real,2,8.3,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,0,1,0,1,1,1,1,1,6,3,1,1
339,1,real,2,3.995,50,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,4,1,1
339,2,real,2,4.098,50,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,4,1,1
339,1,fake,2,4.502,74,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,17,1,1
339,1,real,2,4.889,100,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,0,1,0,1,1,1,1,1,6,5,1,1
339,2,fake,2,6.742,33,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,0,1,0,1,1,1,1,1,6,17,1,1
339,2,real,2,14.859,33,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,5,1,1
339,1,fake,2,3.651,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,0,1,0,1,1,1,1,1,6,18,1,1
339,1,real,2,4.1,76,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,6,1,1
339,2,fake,2,3.994,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,0,1,0,1,1,1,1,1,6,18,1,1
339,2,real,2,1.626,66,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Democrat-consistent,Consistent,1,1,0,1,1,1,1,1,6,6,1,1
339,1,real,2,5.858,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,7,1,1
339,2,real,2,14.919,61,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,7,1,1
339,1,fake,2,3.326,100,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,20,1,1
339,2,fake,2,4.141,78,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,20,1,1
339,1,fake,2,4.279,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,1,1,0,1,1,1,1,1,6,21,0,1
339,2,fake,2,6.244,0,0,4,1,39,2ND,8,EMILY,0,27,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,1,1,1,0,2,53704,Republican-consistent,Inconsistent,0,1,0,1,1,1,1,1,6,21,0,1
340,1,fake,1,5.003,46,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,13,0,2
340,2,fake,1,1.972,75,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,13,0,2
340,1,fake,1,0,61,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,22,1,2
340,1,real,1,0,73,0,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,10,1,2
340,2,fake,1,1.26,66,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,22,1,2
340,2,real,1,2.465,53,0,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,10,1,2
340,1,fake,1,0.284,69,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,23,1,2
340,2,fake,1,1.5,73,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,23,1,2
340,1,real,1,0.26,72,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,12,1,2
340,2,real,1,3.801,37,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,12,1,2
340,1,real,1,0.144,42,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,2,1,2
340,2,real,1,1.428,77,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,0,0,0,0,0,0,1,0,1,2,1,2
340,1,fake,1,0,69,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,15,1,2
340,1,real,1,3.738,38,0,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,3,1,2
340,2,fake,1,1.289,54,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,0,0,0,0,0,0,1,0,1,15,1,2
340,2,real,1,1.504,57,0,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,3,1,2
340,1,fake,1,0,71,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,17,1,2
340,1,real,1,2.981,69,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,5,1,2
340,2,fake,1,5.981,58,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,17,1,2
340,2,real,1,1.599,71,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,0,0,0,0,0,0,1,0,1,5,1,2
340,1,fake,1,1.153,59,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,0,0,0,0,0,0,1,0,1,18,1,2
340,1,real,1,3.08,81,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,0,0,0,0,0,0,1,0,1,6,1,2
340,2,fake,1,11.9,86,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,0,0,0,0,0,0,1,0,1,18,1,2
340,2,real,1,1.348,54,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Democrat-consistent,Consistent,1,0,0,0,0,0,1,0,1,6,1,2
340,1,fake,1,0,84,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,19,1,2
340,2,fake,1,1.901,55,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,19,1,2
340,1,fake,1,4.601,72,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,20,1,2
340,1,real,1,3.589,66,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,8,1,2
340,2,fake,1,3.164,80,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,20,1,2
340,2,real,1,2.351,64,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,8,1,2
340,1,real,1,0,53,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,0,0,0,0,0,0,1,0,1,9,1,2
340,2,real,1,1.19,65,1,8,50,80,FIRST,7,EMILY,3,40,1,NA,5,6,1,NA,NA,NA,NA,NA,,1,,2,2,2,68,2,NA,Republican-consistent,Inconsistent,1,0,0,0,0,0,1,0,1,9,1,2
341,1,real,1,3.892,25,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,1,1,1
341,2,real,1,20.384,55,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,1,1,1
341,1,fake,1,5.136,55,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,22,1,1
341,1,real,1,3.374,82,1,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,10,1,1
341,2,fake,1,16.954,70,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,22,1,1
341,2,real,1,1.626,85,1,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,10,1,1
341,1,fake,1,2.959,90,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,23,1,1
341,1,real,1,4.847,61,1,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,11,1,1
341,2,fake,1,7.399,100,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,23,1,1
341,2,real,1,11.686,88,1,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,11,1,1
341,1,fake,1,4.186,34,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,24,1,1
341,1,real,1,4.882,65,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,12,1,1
341,2,fake,1,9.345,100,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,24,1,1
341,2,real,1,30.942,60,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,12,1,1
341,1,fake,1,4.62,55,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,14,1,1
341,2,fake,1,43.275,90,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,14,1,1
341,1,fake,1,3.642,30,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,15,1,1
341,2,fake,1,32.66,95,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,15,1,1
341,1,fake,1,3.014,98,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,16,1,1
341,1,real,1,4.266,86,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,4,1,1
341,2,fake,1,7.597,100,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,16,1,1
341,2,real,1,6.361,95,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,4,1,1
341,1,real,1,3.883,85,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,5,1,1
341,2,real,1,6.367,80,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,5,1,1
341,1,fake,1,2.999,90,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,18,1,1
341,1,real,1,2.9,92,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,6,1,1
341,2,fake,1,6.18,95,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,18,1,1
341,2,real,1,9.472,88,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,6,1,1
341,1,real,1,4.322,74,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,8,1,1
341,2,real,1,14.965,55,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,8,1,1
341,1,fake,1,5.687,45,0,4,10,39,SECOND,8,EMILY,9,26,1,NA,3,1,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,89178,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,21,0,1
