ID,response_number,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,age,sex,education,income,political_position,political_position_TEXT,social_issues,economic_issues,vote,social_circle_2,party,vote_disctrict,forced_district,internet_search,zip,accuracy,direction,loadacc,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item
175,1,fake,2,3.28,80,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,1,11,1,0,1,1,1,1,1,1,0,6,9
175,1,real,2,5.094,72,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,0,1,0,0,1,1,1,1,1,1,0,6,4
175,2,fake,2,68.149,85,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,1,11,1,0,1,1,1,1,1,1,0,6,9
175,2,real,2,51.433,67,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,1,1,0,1,1,1,1,1,1,1,0,6,4
175,1,fake,2,3.251,81,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,0,1,1,1,1,1,1,1,1,1,0,6,10
175,1,real,2,3.464,72,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,1,11,1,1,1,1,1,1,1,1,0,6,5
175,2,fake,2,24.211,84,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,1,1,1,0,1,1,1,1,1,1,0,6,10
175,2,real,2,6.861,80,0,4,10,39,2,8,EMILY,3,2,2,3,3,2,2,42,1,3,6,1,,2,2,1,100,1,1,NA,2,82604,1,11,1,1,1,1,1,1,1,1,0,6,5
176,1,fake,1,5.034,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,6
176,1,real,1,4.941,82,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,0,1,1,0,1,1,1,1,1,1,0,6,1
176,2,fake,1,7.233,81,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,6
176,2,real,1,6.675,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,1,1,1,1,1,1,1,1,1,0,6,1
176,1,fake,1,4.608,90,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,7
176,1,real,1,5.002,60,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,0,0,0,0,1,1,1,1,1,1,0,6,2
176,2,fake,1,5.157,90,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,7
176,2,real,1,1.731,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,0,0,0,0,1,1,1,1,1,1,0,6,2
176,1,fake,1,5.683,30,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,8
176,1,real,1,3.082,72,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,1,1,1,1,1,1,1,0,6,3
176,2,fake,1,11.882,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,8
176,2,real,1,1.517,70,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,1,1,1,1,1,1,1,0,6,3
176,1,fake,1,5.918,19,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,0,1,1,1,1,1,1,1,1,1,0,6,9
176,1,real,1,6.247,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,1,1,1,1,1,1,1,0,6,4
176,2,fake,1,9.368,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,1,1,0,1,1,1,1,1,1,0,6,9
176,2,real,1,3.122,50,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,1,1,1,1,1,1,1,0,6,4
176,1,fake,1,4.014,81,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,10
176,1,real,1,4.133,70,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,1,1,1,1,1,1,1,0,6,5
176,2,fake,1,3.852,83,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,0,1,1,1,1,1,1,0,6,10
176,2,real,1,2.425,80,0,4,10,39,2,8,EMILY,27,2,2,2,3,1,2,25,2,3,4,1,,2,2,1,75,1,1,NA,2,33130,1,11,1,1,1,1,1,1,1,1,0,6,5
177,1,fake,2,2.38,55,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,0,1,0,1,0,0,0,0,0,0,0,0,6
177,1,real,2,4.079,53,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,1,1,0,0,0,0,0,0,0,0,1
177,2,fake,2,2.81,57,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,1,0,0,0,0,0,0,0,0,0,0,6
177,2,real,2,2.597,45,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,1,1,0,0,0,0,0,0,0,0,1
177,1,fake,2,3.906,54,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,0,0,1,1,0,0,0,0,0,0,0,0,7
177,1,real,2,2.51,83,0,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,0,1,0,0,0,0,0,0,0,0,2
177,2,fake,2,3.067,50,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,0,0,1,1,0,0,0,0,0,0,0,0,7
177,2,real,2,4.487,69,0,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,0,1,0,0,0,0,0,0,0,0,2
177,1,fake,2,6.657,55,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,0,1,1,1,0,0,0,0,0,0,0,0,8
177,1,real,2,2.277,61,0,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,0,1,0,0,0,0,0,0,0,0,3
177,2,fake,2,2.754,62,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,1,1,0,0,0,0,0,0,0,0,0,8
177,2,real,2,2.614,54,0,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,0,1,0,0,0,0,0,0,0,0,3
177,1,fake,2,8.943,NA,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,NA,NA,0,NA,0,0,0,0,0,0,0,0,9
177,1,real,2,2.856,52,0,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,10,0,1,0,0,0,0,0,0,0,0,4
177,2,fake,2,2.811,54,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,NA,0,0,0,0,0,0,0,0,0,0,9
177,2,real,2,2.539,42,0,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,0,10,0,0,0,0,0,0,0,0,0,0,4
177,1,fake,2,4.891,44,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,0,0,0,0,0,0,0,0,0,0,10
177,1,real,2,1.607,41,NA,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,1,1,0,0,0,0,0,0,0,0,5
177,2,fake,2,2.7,64,1,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,0,0,0,0,0,0,0,0,0,0,10
177,2,real,2,3.869,51,NA,25,25,30,yes,5,WOOD,18,2,2,4,5,3,4,33,1,8,6,1,,1,1,1,NA,1,1,NA,1,60616,1,11,1,1,0,0,0,0,0,0,0,0,5
178,1,fake,1,3.771,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,6
178,1,real,1,3.266,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,0,1,0,1,1,1,1,1,1,0,6,1
178,2,fake,1,1.491,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,6
178,2,real,1,1.324,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,0,1,0,1,1,1,1,1,1,0,6,1
178,1,fake,1,4.467,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,7
178,1,real,1,3.015,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,0,1,0,1,1,1,1,1,1,0,6,2
178,2,fake,1,1.722,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,7
178,2,real,1,1.638,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,0,1,0,1,1,1,1,1,1,0,6,2
178,1,fake,1,2.726,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,8
178,1,real,1,5.019,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,0,1,0,1,1,1,1,1,1,0,6,3
178,2,fake,1,41.658,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,8
178,2,real,1,2.022,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,0,1,0,1,1,1,1,1,1,0,6,3
178,1,fake,1,3.18,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,9
178,1,real,1,7.108,NA,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,NA,NA,0,NA,1,1,1,1,1,1,0,6,4
178,2,fake,1,1.482,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,1,0,1,1,1,1,1,1,0,6,9
178,2,real,1,3.946,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,NA,0,0,1,1,1,1,1,1,0,6,4
178,1,fake,1,2.862,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,0,0,1,1,1,1,1,1,0,6,10
178,1,real,1,5.339,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,0,1,0,0,1,1,1,1,1,1,0,6,5
178,2,fake,1,2.54,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,11,0,0,1,1,1,1,1,1,0,6,10
178,2,real,1,2.139,0,0,4,10,39,2,8,EMILY,3,2,2,2,1,3,1,30,1,3,2,1,,1,1,5,50,1,1,NA,2,41773,1,1,0,1,1,1,1,1,1,1,0,6,5
179,1,fake,2,2.073,61,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,0,1,1,0,0,0,1,1,1,0,3,6
179,1,real,2,2.703,39,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,10,1,1,0,0,0,1,1,1,0,3,1
179,2,fake,2,135.3,61,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,0,1,1,0,0,0,1,1,1,0,3,6
179,2,real,2,4.602,41,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,10,1,0,0,0,0,1,1,1,0,3,1
179,1,fake,2,1.601,59,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,0,0,0,0,0,1,1,1,0,3,7
179,1,real,2,1.5,62,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,10,1,1,0,0,0,1,1,1,0,3,2
179,2,fake,2,6.202,69,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,0,0,0,0,0,1,1,1,0,3,7
179,2,real,2,15.202,61,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,10,1,0,0,0,0,1,1,1,0,3,2
179,1,fake,2,1.302,20,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,0,0,0,0,0,1,1,1,0,3,8
179,1,real,2,1.802,60,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,0,1,0,0,0,0,1,1,1,0,3,3
179,2,fake,2,17.6,92,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,0,0,0,0,0,1,1,1,0,3,8
179,2,real,2,49.803,52,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,0,1,0,0,0,0,1,1,1,0,3,3
179,1,fake,2,1.262,18,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,0,1,1,0,0,0,1,1,1,0,3,9
179,1,real,2,1.882,50,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,1,0,0,0,0,0,1,1,1,0,3,4
179,2,fake,2,8.777,70,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,0,0,1,1,0,0,0,1,1,1,0,3,9
179,2,real,2,8.801,81,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,1,0,1,0,0,0,1,1,1,0,3,4
179,1,fake,2,2.082,9,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,0,0,0,0,0,1,1,1,0,3,10
179,1,real,2,1.701,81,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,1,1,0,0,0,1,1,1,0,3,5
179,2,fake,2,7.802,91,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,0,0,0,0,0,1,1,1,0,3,10
179,2,real,2,4.5,100,0,3,50,37,2,8,EMILY,27,2,2,4,4,3,1,38,2,4,7,1,,2,2,1,100,1,1,NA,2,50266,1,11,1,1,0,0,0,1,1,1,0,3,5
18,1,fake,1,3.397,94,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,0,1,1,1,1,1,1,1,7,6
18,1,real,1,2.913,50,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,1
18,2,fake,1,7.762,95,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,0,1,1,1,1,1,1,1,7,6
18,2,real,1,6.984,65,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,1
18,1,fake,1,5.236,89,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,0,0,1,1,1,1,1,1,1,7,7
18,1,real,1,5.071,83,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,2
18,2,fake,1,11.194,88,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,0,0,1,1,1,1,1,1,1,7,7
18,2,real,1,4.618,75,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,2
18,1,fake,1,2.681,100,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,0,0,1,1,1,1,1,1,1,7,8
18,1,real,1,4.67,90,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,3
18,2,fake,1,5.302,100,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,0,0,1,1,1,1,1,1,1,7,8
18,2,real,1,8.255,90,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,3
18,1,fake,1,3.701,74,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,0,1,1,1,1,1,1,1,7,9
18,1,real,1,3.461,76,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,0,1,1,1,1,1,1,1,1,7,4
18,2,fake,1,8.8,99,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,0,1,1,1,1,1,1,1,7,9
18,2,real,1,3.612,72,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,0,1,1,1,1,1,1,1,1,7,4
18,1,fake,1,7.006,NA,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,NA,NA,1,NA,1,1,1,1,1,1,1,7,10
18,1,real,1,3.156,91,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,5
18,2,fake,1,2.93,42,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,0,NA,1,1,1,1,1,1,1,1,1,7,10
18,2,real,1,7.077,90,0,4,10,39,2,8,EMILY,0,2,1,4,4,3,2,36,2,5,8,1,,1,1,1,77,1,1,NA,2,62294,1,11,1,1,1,1,1,1,1,1,1,7,5
180,1,fake,2,4.14,86,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,0,1,1,1,1,1,1,0,6,6
180,1,real,2,7.007,NA,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,NA,NA,1,NA,1,1,1,1,1,1,0,6,1
180,2,fake,2,1.601,83,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,0,1,1,1,1,1,1,0,6,6
180,2,real,2,1.719,34,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,NA,1,0,1,1,1,1,1,1,0,6,1
180,1,fake,2,3.98,30,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,0,1,1,1,1,1,1,0,6,7
180,1,real,2,2.991,66,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,0,1,0,1,1,1,1,1,1,0,6,2
180,2,fake,2,4.761,29,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,0,1,1,1,1,1,1,0,6,7
180,2,real,2,1.241,71,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,0,1,0,1,1,1,1,1,1,0,6,2
180,1,fake,2,6.339,73,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,0,1,1,1,1,1,1,0,6,8
180,1,real,2,4.87,21,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,10,1,1,1,1,1,1,1,1,0,6,3
180,2,fake,2,1.949,84,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,0,1,1,1,1,1,1,0,6,8
180,2,real,2,4.463,31,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,10,1,0,1,1,1,1,1,1,0,6,3
180,1,fake,2,6.163,30,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,0,0,1,1,1,1,1,1,1,0,6,9
180,1,real,2,6.112,18,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,10,0,1,1,1,1,1,1,1,0,6,4
180,2,fake,2,2.332,26,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,0,0,1,1,1,1,1,1,1,0,6,9
180,2,real,2,2.695,21,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,10,0,0,1,1,1,1,1,1,0,6,4
180,1,fake,2,5.583,81,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,0,1,1,1,1,1,1,1,1,1,0,6,10
180,1,real,2,4.66,65,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,1,1,1,1,1,1,1,0,6,5
180,2,fake,2,1.573,90,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,1,1,0,1,1,1,1,1,1,0,6,10
180,2,real,2,1.421,82,0,4,10,39,2,8,EMILY,3,2,2,2,3,2,1,31,1,5,3,3,,5,3,5,35,2,4,3,2,53590,1,11,1,1,1,1,1,1,1,1,0,6,5
181,1,fake,2,5.157,1,0,8,10,39,2,8,EMILY,0,2,1,4,4,3,1,51,1,3,2,1,,1,1,1,63,1,1,NA,2,97048,1,11,1,0,0,1,1,1,1,1,1,6,6
181,1,real,2,3.909,50,0,8,10,39,2,8,EMILY,0,2,1,4,4,3,1,51,1,3,2,1,,1,1,1,63,1,1,NA,2,97048,1,11,1,1,0,1,1,1,1,1,1,6,1
181,2,fake,2,1.902,0,0,8,10,39,2,8,EMILY,0,2,1,4,4,3,1,51,1,3,2,1,,1,1,1,63,1,1,NA,2,97048,1,11,1,0,0,1,1,1,1,1,1,6,6
181,2,real,2,1.302,50,0,8,10,39,2,8,EMILY,0,2,1,4,4,3,1,51,1,3,2,1,,1,1,1,63,1,1,NA,2,97048,1,11,1,1,0,1,1,1,1,1,1,6,1
181,1,fake,2,5.056,0,0,8,10,39,2,8,EMILY,0,2,1,4,4,3,1,51,1,3,2,1,,1,1,1,63,1,1,NA,2,97048,1,11,1,0,0,1,1,1,1,1,1,6,7
